id;time;created_at;from_user_name;tekst;filter_level;possibly_sensitive;truncated;retweet_count;favorite_count;lang;to_user_name;in_reply_to_status_id;quoted_status_id;source;location;lat;lng;from_user_id;from_user_realname;from_user_verified;from_user_description;from_user_url;from_user_profile_image_url;from_user_utcoffset;from_user_timezone;from_user_lang;from_user_tweetcount;from_user_followercount;from_user_friendcount;from_user_favourites_count;from_user_listed;from_user_created_at;hashtags;neg;neu;pos;compound;Label
846.988.002.664.571.000,00;1.490.772.650;29-3-2017, 07:30:50;AngryRemainer;RT @britainisshit: Tory bastards. Stupid Tory bastards. #brexit;low;;0;0;0;en;;;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";UK;;;177.279.609;AngryRemainer🇪🇺;0;;;http://pbs.twimg.com/profile_images/836257855145660416/mn_Y59Gl_normal.jpg;3.600;London;en;1.028;183;336;3.181;18;11-8-2010, 18:40:26;brexit;0,695;0,305;0;-0,9081;angry language
846.995.107.899.412.000,00;1.490.774.344;29-3-2017, 07:59:04;CTZNCorinthian;Middle Inglan is a bitch, there's no mistaking it. Middle Inglan is a bitch. #Brexit;low;;0;0;0;en;;;;"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>";Macondo, Europe.;;;182.752.412;(((HALAL TWEET)));0;Citizen Not Subject. #MCFC #SCCP #SupportOurNurses #CSNZ #TrumannsForSteel #JFT96 #MOJFWA #FTFF #SalveSimpatia #MangroveMudlark #Hashtag #REMAIN ANNOUNCE BRIAN;;http://pbs.twimg.com/profile_images/752983740226338816/3U0GIBk0_normal.jpg;3.600;London;en;19.298;1.460;4.123;2.770;43;25-8-2010, 09:22:51;Brexit;0,569;0,431;0;-0,8979;angry language
846.996.674.132.283.000,00;1.490.774.718;29-3-2017, 08:05:18;Wurzelmann;@MicroSFF fuck, sorry to hear that. Fuck #Brexit;low;;0;0;0;en;MicroSFF;846.996.311.119.483.000,00;;"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>";Somewhere on a bicycle;;;38.401.057;Wurzelmann;0;"""Irgendwas mit IT"". Radfahren, Linux, Computer. Er/he. Married to @herrlene";https://www.instagram.com/ameise_mit_bart/;http://pbs.twimg.com/profile_images/683978609590185984/jqoC5_NM_normal.jpg;7.200;Vienna;en;32.079;621;577;19.757;66;7-5-2009, 09:24:48;Brexit;0,624;0,376;0;-0,8074;angry language
846.999.626.981.003.000,00;1.490.775.422;29-3-2017, 08:17:02;TheFallenGiants;Remain protesters are embarrassing as fuck. #Brexit #Article50;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Leeds, West Yorkshire.;;;169.935.321;Ry.;0;@LUFC, @LeedsRhinos, @Warriors, @49ers, @SanJoseSharks & @SFGiants | #LUFC | #Rhinos | #DubNation | #49ers | #SJSharks | #SFGiants |;;http://pbs.twimg.com/profile_images/773096889008975872/x1Cwzu3q_normal.jpg;3.600;London;en;41.706;1.569;1.219;1.743;23;23-7-2010, 14:51:46;"Brexit; Article50";0,615;0,385;0;-0,7906;angry language
846.999.877.703.930.000,00;1.490.775.481;29-3-2017, 08:18:01;fliccross;Pathetic fallacy. #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London, England;;;507.703.820;Felicity Cross;0;Deputy News Editor, Daily Star Sunday | Stories to felicity.cross@dailystar.co.uk |;http://www.dailystar.co.uk;http://pbs.twimg.com/profile_images/523149783112769536/nBGBrJhG_normal.jpeg;3.600;London;en;8.368;1.544;444;2.727;25;28-2-2012, 18:02:05;Brexit;0,649;0,351;0;-0,5719;angry language
847.001.269.822.767.000,00;1.490.775.813;29-3-2017, 08:23:33;sherymuslima00;Stop self destruction #Brexit not . https://t.co/RowHj11Wdn;low;0;0;0;0;en;;;846.998.145.712.214.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;751.109.593.388.974.000,00;shereen;0;جريمة اغتصاب ف مستشفى.كليوباترا;;http://pbs.twimg.com/profile_images/751111914932109313/U3w25vDt_normal.jpg;;;en;4.071;44;131;581;11;7-7-2016, 17:44:17;Brexit;0,596;0,404;0;-0,7096;angry language
847.004.638.176.068.000,00;1.490.776.616;29-3-2017, 08:36:56;scotstanfield;@NadineDorriesMP @BBCr4today Because #Brexit hopelessly negative, biased, and based on distortions.;low;;0;0;0;en;NadineDorriesMP;847.001.568.255.840.000,00;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London, UK;;;172.311.906;Scot Stanfield;0;Father, Husband, Liverpool Fan, Remainer, Whovian, Lib Dem, and Lawyer. Probably, but not necessarily, in that order.;;http://pbs.twimg.com/profile_images/845572750827769860/Dc2u-3jE_normal.jpg;-14.400;Eastern Time (US & Canada);en;7.018;208;288;2.939;8;29-7-2010, 11:56:40;Brexit;0,529;0,471;0;-0,8402;angry language
847.008.292.585.050.000,00;1.490.777.488;29-3-2017, 08:51:28;CatherineFeeny1;#NotInMyName Sickened by the destruction wreaked by #brexit racists & xenophobes. Cry the beloved country!;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";Lincoln UK;;;1.920.611.665;Catherine Feeny;0;#Corbynite #Humanist #Socialist #Atheist #Feminist #Pacifist #Reader #AnimalLover Anti #Bullfighting Pro #NHS Hate #Racism Leaving the #EU will be a disaster;;http://pbs.twimg.com/profile_images/728957279408640000/2to7YZH8_normal.jpg;3.600;London;en;12.740;1.519;2.478;4.293;49;30-9-2013, 16:27:15;"NotInMyName; brexit";0,534;0,341;0,125;-0,8955;angry language
847.008.980.228.620.000,00;1.490.777.652;29-3-2017, 08:54:12;scooke7;Fewer people voted for this lying war criminal bastard's boss Tony Blair in'97 than did for #Brexit . FUCK OFF you bastard https://t.co/R49saxGdHZ;low;0;0;0;0;en;;;846.985.383.959.237.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";The next world;;;21.287.366;sc;0;Teetotaller/non-smoker/vegan/polyglot/cook/endangered species/Geek/Lifelong Liverpool FC  fan. Old enough & young enough for anything & everything!;;http://abs.twimg.com/sticky/default_profile_images/default_profile_2_normal.png;3.600;Dublin;en;8.881;45;176;287;10;19-2-2009, 10:07:14;Brexit;0,528;0,472;0;-0,964;angry language
847.009.753.196.892.000,00;1.490.777.836;29-3-2017, 08:57:16;derekrootboy;Kaye Adams is a pathetic Tory liar and bully. #inyref2 #Brexit #ToryBBC;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";50c St Ninians Road 16-03-2003;;;35.585.695;Tom Delargy;0;#ExpelIainMcNicol #PhilBurtonCartledge #FrancesCurran #ChrisBambery #JimOrr #DarshnaSoni #PaulHutcheon #GlennCampbell #ADHD;http://derekthomas2010.wordpress.com;http://pbs.twimg.com/profile_images/841082174157803524/KKD8-3Yt_normal.jpg;3.600;London;en;333.134;18.371;18.123;75.400;1.023;26-4-2009, 22:34:32;"inyref2; Brexit; ToryBBC";0,56;0,44;0;-0,8807;angry language
847.018.401.818.182.000,00;1.490.779.898;29-3-2017, 09:31:38;Lucy_1984;Fuck you #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London;;;30.462.291;Lucy;0;I like flaws and feel more comfortable around people who have them. I myself am made entirely of flaws, stitched together with good intentions.;;http://pbs.twimg.com/profile_images/825428303121092608/ZyeQZfBP_normal.jpg;3.600;London;en;25.097;447;935;13.717;6;11-4-2009, 15:13:36;brexit;0,636;0,364;0;-0,5423;angry language
847.022.765.060.342.000,00;1.490.780.938;29-3-2017, 09:48:58;UKSamuelThomas;Fuck you Brexit Day! Fuck you! 🖕🏻#imstillstaying;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London;;;290.167.448;Samuel Thomas;0;Actor/ Singer. 22. London. Agent: @bwmgt Most recent work: @Allegro2016 | @FloydCollinsLDN | @TL5Y_London | #DTAH | #HoneymooninVegas | @MountviewLDN Grad.;http://www.spotlight.com/9735-8941-1383;http://pbs.twimg.com/profile_images/827499652845010944/qvQFIPYv_normal.jpg;3.600;Casablanca;en;2.807;959;647;3.345;19;29-4-2011, 20:53:14;imstillstaying;0,603;0,397;0;-0,8217;angry language
847.027.888.151.052.000,00;1.490.782.160;29-3-2017, 10:09:20;AreOne2112;We....are....so fucked #brexit #we'refucked;low;;0;0;0;en;;;;"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>";;;;2.355.125.992,00;Rj Clynch;0;I give my opinions out and I speak my mind.;;http://pbs.twimg.com/profile_images/846856153791418368/lihoQHCJ_normal.jpg;;;en;1.298;61;134;170;1;20-2-2014, 20:17:16;"brexit; we";0,595;0,405;0;-0,6597;angry language
847.028.472.081.994.000,00;1.490.782.299;29-3-2017, 10:11:39;Ash_Dunne;Fuck, I'm depressed. #BrexitDay #Brexit #art50 #Article50. https://t.co/j4qcoizqlZ;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Back up north;;;119.748.254;Ash Dunne;0;Well, that's just good science...;;http://pbs.twimg.com/profile_images/631760580630716416/MWEU4Zos_normal.png;3.600;London;en;6.671;293;905;613;8;4-3-2010, 14:41:39;"BrexitDay; Brexit; art50; Article50";0,531;0,469;0;-0,7783;angry language
847.029.749.197.263.000,00;1.490.782.603;29-3-2017, 10:16:43;TheMohawkMan;Happy Fucking #Brexit.;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Brixton, London, UK;;;167.406.146;James Matthews-Paul;0;"Entrepreneur, hack, cad, feminist, #print nut. Rogue Agency. Curator #IPEX17. @TheGreenParty member; @BarnOnTheFarm Team Green; Freeman @stationerscomms.";http://www.outputmagazine.com;http://pbs.twimg.com/profile_images/806803634092527616/CvZdrZDe_normal.jpg;3.600;London;en;27.447;5.117;3.283;2.808;261;16-7-2010, 14:19:30;Brexit;0;0,351;0,649;0,5719;angry language
847.029.749.197.263.000,00;1.490.782.603;29-3-2017, 10:16:43;TheMohawkMan;Happy Fucking #Brexit.;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Brixton, London, UK;;;167.406.146;James Matthews-Paul;0;"Entrepreneur, hack, cad, feminist, #print nut. Rogue Agency. Curator #IPEX17. @TheGreenParty member; @BarnOnTheFarm Team Green; Freeman @stationerscomms.";http://www.outputmagazine.com;http://pbs.twimg.com/profile_images/806803634092527616/CvZdrZDe_normal.jpg;3.600;London;en;27.447;5.117;3.283;2.808;261;16-7-2010, 14:19:30;Brexit;0;0,351;0,649;0,5719;angry language
847.036.317.619.892.000,00;1.490.784.169;29-3-2017, 10:42:49;ttrreezzaaa;shameful shit #BrexitDay https://t.co/Ye0ocn86wQ;low;0;0;0;0;en;;;847.029.213.672.755.000,00;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Newcastle Upon Tyne, England;;;3.981.070.881,00;Teresa Almeida;0;Design & care. Feminisms. Tech4good & social change. Human Rights. Founder @bitnss. @Empower_Women 2016-2017 Champion for Change.;;http://pbs.twimg.com/profile_images/819529218417508352/qqMM1lxH_normal.png;;;en;81;107;319;110;4;17-10-2015, 17:44:38;BrexitDay;0,773;0,227;0;-0,7783;angry language
847.039.235.299.430.000,00;1.490.784.865;29-3-2017, 10:54:25;Jack_Moore7;FUCK. YOU. #brexit https://t.co/VS5JdTkHCv;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Los Angeles, CA;;;312.684.273;Jack Moore;1;English songwriter in Los Angeles.;http://soundcloud.com/coyotela;http://pbs.twimg.com/profile_images/818506506442309632/A9gWfbx7_normal.jpg;;;en;31.089;23.473;1.029;5.011;184;7-6-2011, 14:18:24;brexit;0,585;0,415;0;-0,6408;angry language
847.039.296.871.764.000,00;1.490.784.880;29-3-2017, 10:54:40;robfarrington;It not 'Brexit Day'. #FYI DUMB FUCK https://t.co/zo6hef7jwZ;low;0;0;0;0;en;;;847.012.985.910.518.000,00;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";;;;3.006.118.737,00;Just A Guy;0;Been to hell and now I'M BACK BABY!!  Anti-political.;;http://pbs.twimg.com/profile_images/844993047784034306/gMsnf3Ad_normal.jpg;;;en;23.869;704;1.854;4.798;51;30-1-2015, 18:38:19;FYI;0,579;0,421;0;-0,8506;angry language
847.040.635.874.038.000,00;1.490.785.199;29-3-2017, 10:59:59;LouieWoodall;You damn fools. #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";New York, USA;;;476.143.256;Louie Woodall;0;Financial journalist | Creative Director @gomyd | Contributor @upstanderonline | Englishman in New York;http://theupstander.com/;http://pbs.twimg.com/profile_images/646368354824011776/aM-uMrlb_normal.jpg;3.600;Casablanca;en;10.560;1.664;2.602;2.150;48;27-1-2012, 20:28:24;Brexit;0,747;0,253;0;-0,7096;angry language
847.042.346.562.707.000,00;1.490.785.607;29-3-2017, 11:06:47;DiscloseTruth13;@PrisonPlanet Fuck #Brexit Fuck #Trump Fuck the #Left Fuck the #Right Fuck #You Fuck #AlexJones Fuck #FakeNews #FuckFake #Legion #Awakening https://t.co/Ha3YElWmPX;low;0;0;0;0;en;PrisonPlanet;847.038.428.416.020.000,00;;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>";Love & Light 11.11;;;1.468.968.181;Trutherbot_RoyOrb;0;Seeker & Conveyor of Truth & Justice;;http://pbs.twimg.com/profile_images/734313878767570944/T7yXKqtg_normal.jpg;;;en;11.898;1.397;1.358;153;42;30-5-2013, 04:51:41;"Brexit; Trump; Left; Right; You; AlexJones; FakeNews";0,636;0,364;0;-0,9764;angry language
847.047.604.877.906.000,00;1.490.786.861;29-3-2017, 11:27:41;aaronch90;WE ARE NOW FUCKED EVERYONE PANIC #brexit #Article50;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;20.391.381;Aaron;0;#giantspride;;http://pbs.twimg.com/profile_images/779320892098772992/bt5GI_D2_normal.jpg;3.600;London;en;5.249;361;637;1.012;8;8-2-2009, 20:46:20;"brexit; Article50";0,604;0,396;0;-0,8797;angry language
847.048.403.490.083.000,00;1.490.787.051;29-3-2017, 11:30:51;mydoghatesme;Fuck #Brexit;low;;0;0;0;en;;;;"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>";ᑕO ᗪEᖇᖇY IᖇEᒪᗩᑎᗪ;;;20.612.670;Sean🔹;0;http://facebook.com/KingOfTheConeD…;;http://pbs.twimg.com/profile_images/826942571125604353/aYOkGHvO_normal.jpg;3.600;London;en;91.923;1.487;1.496;1.236;57;11-2-2009, 19:10:11;Brexit;0,778;0,222;0;-0,5423;angry language
847.048.437.304.570.000,00;1.490.787.059;29-3-2017, 11:30:59;BabyBeazle;Today sucks #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Orlando, FL;;;221.502.787;Lizzie Smith;0;Walt Disney World CRP Alumni March 2016/17 | WDW AP | Vlogger | instagram - babybeazle;https://www.youtube.com/channel/UClkCRU2uAQfjyiJVz2F1Skw/featured;http://pbs.twimg.com/profile_images/768199222239703041/fPOilKU4_normal.jpg;3.600;London;en;11.949;796;496;3.295;12;30-11-2010, 21:03:22;brexit;0,556;0,444;0;-0,3612;angry language
847.049.636.149.953.000,00;1.490.787.345;29-3-2017, 11:35:45;SonjaMissio;#Brexit is dumb.;low;;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";Toronto;;;29.320.507;Sonja Cori Missio;1;Friulano/Swiss/Filipino/Canadian. Co-Founder & Chief Operating Officer of @UnusualEfforts. Writer, podcaster, #Udinese sufferer. Future FIFA President.;http://www.unusualefforts.com;http://pbs.twimg.com/profile_images/495026564245901312/GOV2QTQn_normal.jpeg;-18.000;Central Time (US & Canada);en;64.780;2.174;902;1.239;104;6-4-2009, 23:09:27;Brexit;0,623;0,377;0;-0,5106;angry language
847.049.980.036.690.000,00;1.490.787.427;29-3-2017, 11:37:07;alkhemist_mark;@Emcud Damn #Brexit to blame.;low;;0;0;0;en;Emcud;847.033.716.782.326.000,00;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";East of Baranduin, Shire;;;4.069.969.816,00;Alkhemist McAlkyface;0;Scientist (Chemistry), Atheist, Secularist, MUFC, Trekker, Whoster, gerd, father of 4 fabulous kids. Retweets are not necessarily an endorsement.;;http://pbs.twimg.com/profile_images/841988629962625024/4xfO6Sd0_normal.jpg;3.600;Europe/London;en;44.234;551;439;68.797;20;29-10-2015, 19:31:23;Brexit;0,63;0,37;0;-0,6249;angry language
847.050.093.563.908.000,00;1.490.787.454;29-3-2017, 11:37:34;SabsAtchia;Crushing sadness and limitless anger! 😢😡😡😡😡😡😡#Brexit #Article50 https://t.co/vWZ0IkL3mR;low;0;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";London;;;303.435.684;SABS;0;Fav things: (In alphabetical order) books cats, Essex, Fella (mine) Food, kids (mine), laughs, life, London, movies, music, print, publishing, THFC, travel!;;http://pbs.twimg.com/profile_images/836888904892575746/aN8uzQ3j_normal.jpg;3.600;London;en;2.633;161;198;32;12;22-5-2011, 21:25:46;"Brexit; Article50";0,653;0,347;0;-0,8553;angry language
847.053.458.981.163.000,00;1.490.788.256;29-3-2017, 11:50:56;xssineverything;Get fucked Hans #Brexit https://t.co/rk8SuxXhM1;low;0;0;0;0;en;;;;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";;;;335.463.444;incog;0;Manually located XSS vulnerabilities, everywhere.;http://security.goatse.fr/;http://pbs.twimg.com/profile_images/1442598728/Unabomber_normal.jpg;;;en;10.198;213;14;88;15;14-7-2011, 18:35:00;Brexit;0,524;0,476;0;-0,6597;angry language
847.053.466.887.475.000,00;1.490.788.258;29-3-2017, 11:50:58;alflavor;That’s us fucked then. #Brexit;low;;0;0;0;en;;;;"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>";England, United Kingdom;;;19.554.530;Alflavor;0;James and Morrissey, in no particular order. Crisps and horses. Established 1976.;;http://pbs.twimg.com/profile_images/844583903902027783/XxTp9OkP_normal.jpg;3.600;London;en;42.093;953;1.923;4.843;48;26-1-2009, 20:18:06;Brexit;0,524;0,476;0;-0,6597;angry language
847.055.063.973.540.000,00;1.490.788.639;29-3-2017, 11:57:19;TranquilFrance;@LeShuttle I blame #Brexit;low;;0;0;0;en;LeShuttle;847.014.100.479.754.000,00;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Le Berry, France & East Sussex;;;838.004.591.077.773.000,00;La Maison au Puits;0;A remote cottage in the heart of rural France. Tweeting about life in France and East Sussex with two teenage daughters and a #SussexSpaniel with an attitude.;http://www.tranquilfrance.com;http://pbs.twimg.com/profile_images/838112716955004935/xC5jJuCi_normal.jpg;;;en;67;14;96;87;0;4-3-2017, 12:33:58;Brexit;0,545;0,455;0;-0,34;angry language
847.055.641.172.697.000,00;1.490.788.777;29-3-2017, 11:59:37;GraemePeacock;Fuck #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";europe;;;138.459.980;Graeme Peacock;0;Freelance Illustrator / Graphic Designer / Massive Complainer and Jerk.;;http://pbs.twimg.com/profile_images/830575143143501825/T3DO8u0H_normal.jpg;3.600;London;en;23.943;321;313;1.033;10;29-4-2010, 16:11:26;brexit;0,778;0,222;0;-0,5423;angry language
847.056.137.602.175.000,00;1.490.788.895;29-3-2017, 12:01:35;rebekkablogs;Fuck #Brexit 😒;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";Norwich;;;23.000.655;REBEKKA 👸;0;Lifestyle, Fashion & Beauty Blogger, Social Media & Marketing Maven, Mama Of Two, Football Fanatic, Cheese Addict, Word Vomit Expert. arnoldrebekka@yahoo.co.uk;http://www.allthatb.co.uk;http://pbs.twimg.com/profile_images/833007394565320704/8kvYNr_-_normal.jpg;3.600;London;en;38.738;3.975;1.872;13.960;125;5-3-2009, 23:56:27;Brexit;0,778;0,222;0;-0,5423;angry language
847.057.354.608.783.000,00;1.490.789.185;29-3-2017, 12:06:25;MUFC_Champ19n;We are fucked #Article50 #brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";;;;432.640.011;Insignificant Human;0;Forever is a beautiful lie;;http://pbs.twimg.com/profile_images/634496784732160000/xvhxYnAo_normal.jpg;3.600;London;en;21.963;209;242;8.948;8;9-12-2011, 16:28:52;"Article50; brexit";0,524;0,476;0;-0,6597;angry language
847.058.130.538.320.000,00;1.490.789.370;29-3-2017, 12:09:30;yurionlove;fuck #Brexit;low;;0;0;0;en;;;;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";looking for new planet;;;3.379.397.038,00;スーザン;0;Do not go gentle into that good night                                  *icon art by turddemon;;http://pbs.twimg.com/profile_images/824225794167808000/yqLPOsBs_normal.jpg;3.600;London;en;27.627;676;324;30.066;23;16-7-2015, 20:41:18;Brexit;0,778;0,222;0;-0,5423;angry language
